BybitLinearInverseSymbol;BybitLinearInverseSymbol.Name;BybitLinearInverseSymbol.ContractType;BybitLinearInverseSymbol.BaseAsset;BybitLinearInverseSymbol.QuoteAsset;BybitLinearInverseSymbol.SettleAsset;BybitLinearInverseSymbol.LaunchTime;BybitLinearInverseSymbol.DeliveryTime;BybitLinearInverseSymbol.Status;BybitLinearInverseSymbol.DeliveryFeeRate;BybitLinearInverseSymbol.PriceScale;BybitLinearInverseSymbol.UnifiedMarginTrade;BybitLinearInverseSymbol.FundingInterval;BybitLinearInverseSymbol.LotSizeFilter;BybitLinearInverseSymbol.PriceFilter;BybitLinearInverseSymbol.LeverageFilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;CLOUDUSDT;LinearPerpetual;CLOUD;USDT;USDT;"19.07.2024 09:28:08";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;GOATUSDT;LinearPerpetual;GOAT;USDT;USDT;"22.10.2024 10:44:24";"";Trading;"";5;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;GODSUSDT;LinearPerpetual;GODS;USDT;USDT;"22.11.2023 05:02:21";"";Trading;"";4;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;GOMININGUSDT;LinearPerpetual;GOMINING;USDT;USDT;"02.10.2024 08:11:49";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;GPSUSDT;LinearPerpetual;GPS;USDT;USDT;"18.02.2025 08:15:43";"";Trading;"";5;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;GRASSUSDT;LinearPerpetual;GRASS;USDT;USDT;"15.10.2024 10:12:03";"";Trading;"";4;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;GRIFFAINUSDT;LinearPerpetual;GRIFFAIN;USDT;USDT;"20.12.2024 08:39:59";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;COOKIEUSDT;LinearPerpetual;COOKIE;USDT;USDT;"07.01.2025 07:32:59";"";Trading;"";4;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;GRTUSDT;LinearPerpetual;GRT;USDT;USDT;"06.12.2021 00:00:00";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;CHZUSDT;LinearPerpetual;CHZ;USDT;USDT;"12.10.2021 00:00:00";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;CHRUSDT;LinearPerpetual;CHR;USDT;USDT;"18.11.2021 00:00:00";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;CHILLGUYUSDT;LinearPerpetual;CHILLGUY;USDT;USDT;"21.11.2024 09:38:17";"";Trading;"";6;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;CHESSUSDT;LinearPerpetual;CHESS;USDT;USDT;"02.09.2024 08:28:35";"";Trading;"";4;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;CGPTUSDT;LinearPerpetual;CGPT;USDT;USDT;"10.01.2025 10:47:27";"";Trading;"";5;True;120;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;GTCUSDT;LinearPerpetual;GTC;USDT;USDT;"29.11.2021 00:00:00";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;GUSDT;LinearPerpetual;G;USDT;USDT;"25.07.2024 09:07:16";"";Trading;"";5;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;CFXUSDT;LinearPerpetual;CFX;USDT;USDT;"20.02.2023 09:05:25";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;CETUSUSDT;LinearPerpetual;CETUS;USDT;USDT;"05.02.2024 03:44:03";"";Trading;"";5;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;CELRUSDT;LinearPerpetual;CELR;USDT;USDT;"25.10.2021 00:00:00";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;CKBUSDT;LinearPerpetual;CKB;USDT;USDT;"15.02.2022 04:59:08";"";Trading;"";6;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;DODOUSDT;LinearPerpetual;DODO;USDT;USDT;"20.04.2022 12:30:00";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;GMXUSDT;LinearPerpetual;GMX;USDT;USDT;"10.10.2022 07:06:10";"";Trading;"";3;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;CTSIUSDT;LinearPerpetual;CTSI;USDT;USDT;"23.03.2022 06:55:11";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;DEXEUSDT;LinearPerpetual;DEXE;USDT;USDT;"25.07.2024 09:08:59";"";Trading;"";3;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;DENTUSDT;LinearPerpetual;DENT;USDT;USDT;"13.01.2022 10:15:28";"";Trading;"";7;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;DEGENUSDT;LinearPerpetual;DEGEN;USDT;USDT;"01.04.2024 11:38:03";"";Trading;"";6;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;DEEPUSDT;LinearPerpetual;DEEP;USDT;USDT;"17.10.2024 11:49:14";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;DBRUSDT;LinearPerpetual;DBR;USDT;USDT;"17.10.2024 10:42:10";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;DATAUSDT;LinearPerpetual;DATA;USDT;USDT;"20.12.2023 06:45:17";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;DASHUSDT;LinearPerpetual;DASH;USDT;USDT;"12.10.2021 00:00:00";"";Trading;"";2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;CYBERUSDT;LinearPerpetual;CYBER;USDT;USDT;"15.08.2023 18:26:55";"";Trading;"";4;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;CVXUSDT;LinearPerpetual;CVX;USDT;USDT;"20.04.2022 07:38:02";"";Trading;"";3;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;CVCUSDT;LinearPerpetual;CVC;USDT;USDT;"30.11.2021 15:20:51";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;GMTUSDT;LinearPerpetual;GMT;USDT;USDT;"19.03.2022 05:25:11";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;FIOUSDT;LinearPerpetual;FIO;USDT;USDT;"26.09.2024 06:06:25";"";Trading;"";5;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;CTCUSDT;LinearPerpetual;CTC;USDT;USDT;"17.05.2022 07:57:50";"";Trading;"";5;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;CRVUSDT;LinearPerpetual;CRV;USDT;USDT;"25.10.2021 00:00:00";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;CROUSDT;LinearPerpetual;CRO;USDT;USDT;"23.11.2021 00:00:00";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;COWUSDT;LinearPerpetual;COW;USDT;USDT;"08.11.2024 10:06:41";"";Trading;"";4;True;120;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;COTIUSDT;LinearPerpetual;COTI;USDT;USDT;"02.12.2021 11:38:37";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;COSUSDT;LinearPerpetual;COS;USDT;USDT;"09.05.2024 09:01:03";"";Trading;"";6;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;COREUSDT;LinearPerpetual;CORE;USDT;USDT;"09.02.2023 07:25:14";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;COOKUSDT;LinearPerpetual;COOK;USDT;USDT;"02.12.2024 07:47:24";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;CTKUSDT;LinearPerpetual;CTK;USDT;USDT;"02.12.2021 11:34:07";"";Trading;"";4;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;1000BONKPERP;LinearPerpetual;1000BONK;USDC;USDC;"28.11.2024 08:42:56";"";Trading;"";6;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;TIAPERP;LinearPerpetual;TIA;USDC;USDC;"10.05.2024 07:56:28";"";Trading;"";3;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;TONPERP;LinearPerpetual;TON;USDC;USDC;"10.05.2024 10:10:26";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;1000PEPEPERP;LinearPerpetual;1000PEPE;USDC;USDC;"24.04.2024 12:15:05";"";Trading;"";7;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ETCPERP;LinearPerpetual;ETC;USDC;USDC;"01.09.2022 00:00:00";"";Trading;"";3;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;STRKPERP;LinearPerpetual;STRK;USDC;USDC;"08.05.2024 07:59:41";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;DOGEPERP;LinearPerpetual;DOGE;USDC;USDC;"22.04.2024 13:46:47";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;MNTPERP;LinearPerpetual;MNT;USDC;USDC;"24.04.2024 12:48:18";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;BNBPERP;LinearPerpetual;BNB;USDC;USDC;"29.09.2022 13:47:22";"";Trading;"";2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;POPCATPERP;LinearPerpetual;POPCAT;USDC;USDC;"18.09.2024 10:00:13";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;NOTPERP;LinearPerpetual;NOT;USDC;USDC;"18.09.2024 10:05:48";"";Trading;"";6;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;POLPERP;LinearPerpetual;POL;USDC;USDC;"18.09.2024 10:10:49";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;BTC-07MAR25;LinearFutures;BTC;USDC;USDC;"14.02.2025 08:00:00";"07.03.2025 08:00:00";Trading;0;2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;BTC-14MAR25;LinearFutures;BTC;USDC;USDC;"21.02.2025 08:00:00";"14.03.2025 08:00:00";Trading;0;2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;BTC-25APR25;LinearFutures;BTC;USDC;USDC;"07.02.2025 08:00:00";"25.04.2025 08:00:00";Trading;0;2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;BTC-26DEC25;LinearFutures;BTC;USDC;USDC;"10.01.2025 08:00:00";"26.12.2025 08:00:00";Trading;0;2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;BTC-26SEP25;LinearFutures;BTC;USDC;USDC;"04.10.2024 08:00:00";"26.09.2025 08:00:00";Trading;0;2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;BTC-27JUN25;LinearFutures;BTC;USDC;USDC;"05.07.2024 08:00:00";"27.06.2025 08:00:00";Trading;0;2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;BTC-28MAR25;LinearFutures;BTC;USDC;USDC;"18.04.2024 08:00:00";"28.03.2025 08:00:00";Trading;0;2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ONDOPERP;LinearPerpetual;ONDO;USDC;USDC;"08.05.2024 08:27:49";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ORDIPERP;LinearPerpetual;ORDI;USDC;USDC;"22.04.2024 13:30:03";"";Trading;"";2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;DOTPERP;LinearPerpetual;DOT;USDC;USDC;"28.11.2024 09:24:25";"";Trading;"";3;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ENAPERP;LinearPerpetual;ENA;USDC;USDC;"28.11.2024 10:03:26";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ARBPERP;LinearPerpetual;ARB;USDC;USDC;"22.04.2024 13:02:27";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;OPPERP;LinearPerpetual;OP;USDC;USDC;"01.09.2022 00:00:00";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;AEVOPERP;LinearPerpetual;AEVO;USDC;USDC;"08.05.2024 08:43:43";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
